"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"85","AGYS","Agilysys, Inc.",1449,"$645.15M","n/a","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215779.018604651,177441.12749004,365849.019920319,249954.122529644,115127.392857143,141624.027777778,163079.19123506,62621.948,45959.7896825397,56486.119047619,39002.619047619,27178.7619047619,59441.6733067729,39610.1194029851
"86","AGIO","Agios Pharmaceuticals, Inc.",1821,"$2.23B","2013","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217960.258928571,544533.575396825,652164.337301587,707843.615079365,497609.509960159,596934.820895522
"87","AGMH","AGM Group Holdings Inc.",864,"$372.6M","2018","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","AGNC","AGNC Investment Corp.",721,"$8.15B","2008","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709809.248447205,1046550.0952381,2892209.54365079,12195645.7928287,13431839.088,12810199.6984127,6398346.73412698,4657854.83333333,3780396.71428571,4094192.88617886,4043338.50746269
"89","AGNCB","AGNC Investment Corp.",1343,"$8.84B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68257.60625,26235.9920634921,22054.2936507937,12890.1124497992,14455.8208955224
"90","AGNCN","AGNC Investment Corp.",1403,"$342680","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132285.294117647,69054.7014925373
"91","AGFS","AgroFresh Solutions, Inc.",322,"$83.34M","2014","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17628.1308411215,210395.152073733,185883.273809524,154403.725099602,158998.835820896
"92","ALRN","Aileron Therapeutics, Inc.",190,"$20.3M","2017","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63647.0390625,27572.2537313433
"93","AIMT","Aimmune Therapeutics, Inc.",1101,"$1.28B","2015","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296217.427184466,196214.158730159,356518.039840637,1002869.19402985
"94","AIRT","Air T, Inc.",875,"$53.79M","n/a","Transportation","Air Freight/Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250727.734883721,47724.4103585657,21993.8565737052,22072.4703557312,16420.0438247012,13779.7777777778,6313.98785425101,4637.19736842105,5098.82916666667,11940.5163934426,6280.12133891213,2832.96888888889,1878.55900621118,NA
"95","ATSG","Air Transport Services Group, Inc",1096,"$1.2B","n/a","Transportation","Air Freight/Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310611.269767442,460372.38247012,395816.741035857,389500.76284585,374364.047619048,491023.027777778,348486.079681275,206826.632,167811.51984127,157675.23015873,222420.654761905,282896.821428571,419274.589641434,517452.447761194
"96","AIRG","Airgain, Inc.",503,"$109.1M","2016","Technology","Radio And Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369525.642857143,160388.007968127,NA
"97","ANTE","AirNet Technology Inc.",234,"$11.7M","n/a","Technology","Advertising",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","AKAM","Akamai Technologies, Inc.",2603,"$14.61B","1999","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855773.82325581,4055028.10756972,5307519.31075697,5440290.61660079,5248072.81349206,4459240.40079365,5300271.65338645,3085900.988,2639893.6984127,2027655.57936508,1778597.83333333,2080607.60714286,2247422.23904382,1852081.6119403
"99","AKTX","Akari Therapeutics Plc",1003,"$39.26M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,1181.22123893805,32452.1902834008,6213.78280542986,370824.808333333,167705.611940299
"100","AKCA","Akcea Therapeutics, Inc.",1136,"$1.96B","2017","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446885.788135593,367968.567164179
"101","AKBA","Akebia Therapeutics, Inc.",1868,"$490.91M","2014","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220498.59798995,452481.408730159,267355.666666667,492077.677290837,436945.626865672
"102","KERN","Akerna Corp.",2523,"$62.65M","2018","Technology","EDP Services","November 7, 2010","Aetna, Inc.",NA,"Connecticut","Unintended Disclosure","Healthcare",2345,2010,40.760537,-73.97889,"Akerna Corp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","KERN","Akerna Corp.",2523,"$62.65M","2018","Technology","EDP Services","October 23, 2017","Aetna, Inc.",NA,"Connecticut","Unintended Disclosure","Healthcare",1506,2017,40.760537,-73.97889,"Akerna Corp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","AKRO","Akero Therapeutics, Inc.",1471,"$791.27M","2019","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","AKER","Akers Biosciences Inc.",110,"$5.38M","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25162.7552742616,22057.788,50526.6334661355,344585.876494024,18214351.6716418
"106","AKRX","Akorn, Inc.",1076,"$364.55M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50178.0373831776,138636.25498008,319400.788844622,393288.770750988,760394.634920635,538366.003968254,870098.569721116,1119901.496,716698.099206349,1135030.86507936,1674806.82539683,1549361.00793651,2618721.4501992,2061981.40298507
"107","AKTS","Akoustis Technologies, Inc.",2408,"$220.01M","n/a","Public Utilities","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75797.2156862745,122316.074626866
"108","ALRM","Alarm.com Holdings, Inc.",2040,"$2.31B","2015","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347348.687022901,230091.087301587,405561.474103586,498634.805970149
"109","ALSK","Alaska Communications Systems Group, Inc.",333,"$91.54M","1999","Public Utilities","Telecommunications Equipment","February 20, 2014","Alaska Communications","Anchorage","Alaska","Hacking","Online Retailer",0,2014,61.186219,-149.872264,"Alaska Communications Systems Group, Inc.",371719.939534884,453094.625498008,417369.183266932,618213.308300395,465589.26984127,522554.119047619,885367.430278884,562601.18,596298.26984127,350699.821428571,209369.19047619,74077.4047619048,146310.864541833,114058.432835821
"110","ALSK","Alaska Communications Systems Group, Inc.",333,"$91.54M","1999","Public Utilities","Telecommunications Equipment","February 24, 2014","Alaska Communications Systems Holdings, Inc.","Anchorage","Alaska","Hacking","Healthcare",4,2014,38.795672,-76.138278,"Alaska Communications Systems Group, Inc.",371719.939534884,453094.625498008,417369.183266932,618213.308300395,465589.26984127,522554.119047619,885367.430278884,562601.18,596298.26984127,350699.821428571,209369.19047619,74077.4047619048,146310.864541833,114058.432835821
"111","ALAC","Alberton Acquisition Corporation",382,"$149.69M","2018","Finance","Business Services","August 15, 2014","Albertsons/AB Acquisitions LLC","Boise","Idaho","Hacking","Business Other",0,2014,43.61871,-116.214607,"Alberton Acquisition Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","ALBO","Albireo Pharma, Inc.",1286,"$310.16M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.638036809816,1804.17786561265,1000.12698412698,4463.07142857143,4483.69721115538,1494.888,13558.1111111111,8110.54761904762,19800.496031746,33111.8214285714,26734.1075697211,75449.1791044776
"113","ABDC","Alcentra Capital Corp.",2551,"$115.49M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79481.6036585366,59015.7182539683,45858.0158730159,87116.1290322581,93673.5671641791
"114","ALDR","Alder BioPharmaceuticals, Inc.",2549,"$748.55M","2014","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166687.76969697,589697.722222222,669564.603174603,1088404.42231076,1737031.26865672
"115","ALDX","Aldeyra Therapeutics, Inc.",1887,"$121.62M","2014","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18922.2754491018,24226.9322709163,38546.5674603175,271913.004,99752.9104477612
"116","ALEC","Alector, Inc.",817,"$1.13B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","ALXN","Alexion Pharmaceuticals, Inc.",460,"$22.59B","1996","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2134571.66511628,2136776.36653386,2985442.10358566,3099319.87351779,1908400.24603175,1480561.8968254,1447104.3187251,1406660.872,1435185.70634921,1363402.92460317,1663526.5,1801747.51587302,2235044.33067729,2204628.20895522
"118","ALCO","Alico, Inc.",1535,"$223.17M","n/a","Consumer Non-Durables","Farming/Seeds/Milling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16395.7488372093,18230.2549800797,20479.3466135458,15213.2292490119,15583.0793650794,14251.4087301587,10623.8087649402,15411.996,13486.6825396825,14842.2341269841,19103.0992063492,10652.0634920635,7403.23387096774,6160.46268656716
"119","ALGN","Align Technology, Inc.",937,"$14.63B","2001","Health Care","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807015.28372093,775888.151394422,1062278.76095618,999707.5256917,692695.472222222,915976.400793651,667390.924302789,1114481.444,902590.146825397,942063.924603175,794600.202380952,676126.075396825,1005728.88047809,1124859.1641791
"120","ALIM","Alimera Sciences, Inc.",107,"$29.54M","2010","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83439.9887640449,150713.426294821,138695.892,122391.816733068,266645.444444444,169981.944444444,397418.892857143,352177.697211155,143719.223880597
"121","ALYA","Alithya Group inc.",1069,"$134.83M","n/a","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","ALJJ","ALJ Regional Holdings, Inc.",320,"$67.07M","n/a","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45126.7423312883,43654.64,63396.6567164179
"123","ALKS","Alkermes plc",1123,"$3.3B","1991","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105918.33953488,1460181.66533865,1222578.21115538,1332446.86166008,961344.234126984,1113242.61111111,838308.482071713,1052815.328,1182420.6984127,965986.849206349,1143948.23015873,1112177.1984127,836743.438247012,1144137.80597015
"124","ALLK","Allakos Inc.",2598,"$4.28B","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","ABTX","Allegiance Bancshares, Inc.",1685,"$685.74M","2015","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74692.4406779661,32309.3928571429,33885.3665338645,32129.2388059701
"126","ALGT","Allegiant Travel Company",729,"$2.32B","2006","Transportation","Air Freight/Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552570.4375,122690.298804781,290770.391304348,530270.928571429,301904.174603175,193765.77689243,148888.076,112702.404761905,137474.845238095,181361.658730159,136447.833333333,138012.052208835,155941.28358209
"127","ALGR","Allegro Merger Corp.",377,"$193.08M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","ALNA","Allena Pharmaceuticals, Inc.",1872,"$97.85M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155567.325,86105.6567164179
"129","ARLP","Alliance Resource Partners, L.P.",758,"$1.99B","1999","Energy","Coal Mining",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558787.790697674,346689.549800797,321541.195219124,421976.675889328,338823.849206349,356689.563492063,329866.729083665,358139.212,207249.920634921,251700.76984127,385709.047619048,363314.30952381,324121.292,357962.656716418
"130","LNT","Alliant Energy Corporation",2171,"$12.46B","n/a","Public Utilities","Power Generation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043148.54418605,1307800.58565737,1537547.30278884,1885697.37944664,2068001.33333333,1875352.98809524,1624601.11155378,1304266.796,1093900.51587302,1196870.28968254,1392742.01984127,1610816.13095238,1237434.712,1974316.58208955
"131","AESE","Allied Esports Entertainment, Inc.",1573,"$78.5M","2017","Consumer Services","Services-Misc. Amusement & Recreation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","AHPI","Allied Healthcare Products, Inc.",298,"$5.62M","1992","Health Care","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7710.33009708738,4314.79674796748,2300.58723404255,2874.26548672566,3637.61306532663,3060.10731707317,2855.33488372093,2265.65829145729,3480.37254901961,45561.9434782609,4868.6,19510.0421940928,38756.308,85448.1044776119
"133","AMOT","Allied Motion Technologies, Inc.",1677,"$309.21M","n/a","Capital Goods","Electrical Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11422.0046728972,16772.0931174089,12406.572,7079.4173553719,16502.4349593496,12815.743697479,18628.0796812749,12130.2693877551,12402.8421052632,37480.472,110409.027777778,44542.3928571429,31476.3815261044,46974.6865671642
"134","ALLO","Allogene Therapeutics, Inc.",1447,"$3.32B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","ALLT","Allot Ltd.",2428,"$263.82M","2006","Technology","Computer Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425172.258064516,98906.0956175299,34150.048,50492.8406374502,76827.4722222222,297717.38247012,453664.272,493737.146825397,313533.825396825,145399.638888889,107801.162698413,59773.0597609562,54661.9850746269
"136","MDRX","Allscripts Healthcare Solutions, Inc.",2609,"$1.51B","n/a","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791876.088372093,787449.725099602,1163977.8247012,1295680.15810277,1547880.26587302,2116269.94444444,2281901.5059761,4126741.584,2291009.02777778,1926338,2986355.24603175,2273568.20634921,2321726.32669323,2052279.56716418
"137","ALNY","Alnylam Pharmaceuticals, Inc.",2553,"$8.97B","2004","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154354.786046512,318662.047808765,438055.199203187,530382.312252964,281195.611111111,222336.484126984,249980.621513944,415426.508,611491.936507936,758189.265873016,821810.071428571,983446.583333333,1120836.58167331,1014823.79104478
"138","AOSL","Alpha and Omega Semiconductor Limited",526,"$288.84M","2010","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112326.709302326,78980.0597609562,62807.016,73839.8928571429,69466,64842.4642857143,150282.011904762,103652.19123506,103760.417910448
"139","GOOG","Alphabet Inc.",561,"$823.83B","2004","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1874497.54123711,2086310.13888889,1476662.73015873,1446700.79282869,1915671.14925373
"140","GOOGL","Alphabet Inc.",565,"$825.51B","n/a","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21378195.2380952,16985082.0717131,10877650.9960159,12643220.5533597,7018316.66666667,6300887.62698413,6085553.46031746,5194536.336,4177513.07142857,2678893.61904762,2197885.58333333,1567621.45238095,1590716.47410359,2234693.74626866
"141","SMCP","AlphaMark Actively Managed Small Cap ETF",1188,"$21.29M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11432.918699187,5934.6686746988,NA,NA
"142","ATEC","Alphatec Holdings, Inc.",2090,"$313.44M","2006","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10187.25,4622.2390438247,6645.50988142292,10655.5,45630.4166666667,26367.3984063745,14235.576,11845.3134920635,32009.1944444444,16054.8015873016,59267.8055555556,100380.486055777,86643.1044776119
"143","ALPN","Alpine Immune Sciences, Inc.",1873,"$77.6M","2015","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37684.3695652174,31350.0317460317,51615.780876494,17803.4029850746
"144","AMR","Alta Mesa Resources, Inc.",25,"$36.75M","2017","Energy","Oil & Gas Production","July 2, 2010","AMR Corporation","Fort Worth","Texas","Stationary Device","Business Other",79000,2010,32.725409,-97.32085,"Alta Mesa Resources, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","AMR","Alta Mesa Resources, Inc.",25,"$36.75M","2017","Energy","Oil & Gas Production","July 4, 2010","AMR Corporation","Fort Worth","Texas","Portable Device","Business Other",79000,2010,32.725409,-97.32085,"Alta Mesa Resources, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","AABA","Altaba Inc.",2390,"$36.1B","n/a","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19160181.6388889,23834162.7689243,26590895.5976096,33567133.7391304,23029214.4365079,21922863.4444444,27472290.5952381,18520881.96,18158575.0714286,24155656.1865079,15793570.1984127,11936952.8769841,10989354.812749,7524118.02985075
"147","ALTR","Altair Engineering Inc.",1737,"$2.46B","2017","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527946.634146341,256235.447761194
"148","ATHE","Alterity Therapeutics Limited",262,"$16.07M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","ALT","Altimmune, Inc.",1004,"$32.36M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16933.2711864407,26906.7102040816,43284.9068825911,18258.6814159292,150813.658730159,843944.861111111,520514.239043825,254491.408,262568.317460317,190504.119047619,99576.123015873,273580.920634921,303435.107569721,267305.985074627
"150","ASPS","Altisource Portfolio Solutions S.A.",976,"$316.78M","n/a","Consumer Services","Other Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148659.029126214,179394.563492063,79631.03187251,167899.76,171268.21031746,336739.214285714,552156.646825397,480978.357142857,329031.784860558,189172.358208955
"151","AIMC","Altra Industrial Motion Corp.",1376,"$1.68B","2006","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641243.363636364,169747.175298805,245759.079051383,232916.361111111,169072.432539683,239691.729083665,141943.64,155462.678571429,178061.634920635,135249.761904762,122278.138888889,141620.012048193,179443.029850746
"152","ALTM","Altus Midstream Company",1027,"$750.59M","2017","Public Utilities","Natural Gas Distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","AMAG","AMAG Pharmaceuticals, Inc.",449,"$370.2M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37323.1132075472,245174.370517928,397793.055776892,599184.403162055,467351.932539683,560310.472222222,271415,104027.672,114594.46031746,451801.952380952,967099.753968254,854948.091269841,1049327.43824701,1210529.02985075
"154","AMAL","Amalgamated Bank",797,"$511.59M","2018","Consumer Non-Durables","Textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","AMRN","Amarin Corporation plc",725,"$5.35B","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6514.16279069767,24479.4302788845,116191.577689243,17803.9523809524,15575.3614457831,863683.138888889,2815053.21912351,5082752.776,5289476.09163347,2790179.28174603,2503063.44047619,1931681.69444444,1733974.46215139,2140236.26865672
"156","AMRK","A-Mark Precious Metals, Inc.",689,"$99.71M","n/a","Basic Industries","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14901.7258883249,14578.6475409836,30531.7698412698,17447.9959839357,14455.7910447761
"157","AMZN","Amazon.com, Inc.",891,"$878.65B","1997","Consumer Services","Catalog/Specialty Distribution","January 29, 2011","Amazon.com","Seattle","Washington","Unintended Disclosure","Online Retailer",0,2011,47.60621,-122.332071,"Amazon.com, Inc.",7187729.50396825,7122570.40239044,9732258.5059761,9928087.29249012,8503276.20634921,7239499.96825397,5783467.94444444,4182264.38,2968446.72222222,4086359.12301587,3833468.77380952,3593162.17063492,3469942.68924303,6082314.74626866
